Id;Response_Market_Index;PROD_Formula;PER_sex;PER_Sex_Second_Driver;VEH_Actual_Value;CLA_HISTORY;CLA_HISTORY_1Y;CLA_HISTORY_3Y;CLA_BM_TPL_DECLARED;BEH_Mileage;PER_KIDS_ON_BOARD_ID;VEH_Number_of_doors;VEH_Top_Speed;BEH_Number_Year_Insured;VEH_TransmissionId;PER_Age_Main_Driver;PER_License_Age_Main_Driver;PER_License_Age_Second_Driver;PER_Matrimonial_Status;VEH_Age;VEH_Injection_Mode;VEH_fuel_type;BEH_vehicule_usage;VEH_Drive_type;VEH_Body;VEH_Segment;PER_Parking_Type;CLA_BM;VEH_engine_HP;VEH_pw_proportion;VEH_High_Risk_Vehicle;PER_previous_insurer;PER_Is_second_driver;PER_Age_oldest_child;PER_Second_Driver_Age;PER_Insured_Before;VEH_Weight;GEO_Lat;GEO_Long
1669281;447;BASIC;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.53557637490741;0.260553409772434
1669282;755.6;BASIC;1;0;20530;1;1;1;5;12;3;5;179;2;7;22;3;-1;1;5;?;1;1;50001;10;30003;3;2;90;55;2;18;1;-99;-1;1;1205;1.60912362509259;-4.14774659022756
1669283;447;FULL;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.53557637490741;0.260553409772434
1669284;447;FULL;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.53557637490741;0.260553409772434
1669285;349;BASIC;1;2;2200;1;1;1;1;14;2;?;205;7;7;52;29;29;2;22;?;1;1;50002;9;30006;2;7;150;73;2;2;2;-99;48;1;1515;0.209123625092587;-4.29774659022756
1669308;445.98;FULL;1;0;29058;1;1;1;3;13;2;4;209;2;7;30;13;-1;2;6;?;2;1;50001;1;30005;3;2;140;71;2;27;1;1;-1;1;1454;-1.62417637490741;-0.481146590227564
1669316;899;FULL;1;0;21503;1;1;1;-1;14;3;5;208;-1;7;30;12;-1;1;8;?;2;1;50001;9;30005;3;0;150;72;2;-99;1;-99;-1;4;1535;-1.75757637490742;-0.297746590227565
1669318;360;BASIC;1;2;2200;1;1;1;1;14;2;?;205;7;7;52;29;29;2;22;?;1;1;50002;9;30006;2;7;150;73;2;2;2;-99;48;1;1515;0.209123625092587;-4.29774659022756
1669319;709;FULL;1;0;20530;1;1;1;5;12;3;5;179;2;7;22;3;-1;1;5;?;1;1;50001;10;30003;3;2;90;55;2;18;1;-99;-1;1;1205;1.60912362509259;-4.14774659022756
1669320;369.34;BASIC;1;2;37130;1;1;1;1;14;1;5;220;10;8;39;22;1;2;5;?;1;1;50001;10;30005;3;10;160;81;2;5;2;3;35;2;1471;-1.57417637490742;-0.114446590227566
1669321;447;BASIC;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.41717637490741;0.117853409772437
1669322;447;FULL;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.53557637490741;0.260553409772434
1669323;447;FULL;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.41717637490741;0.117853409772437
1669325;537.42;FULL;1;0;5000;11;1;11;1;14;2;4;195;4;7;27;9;-1;2;14;?;1;1;50001;1;30005;3;4;120;64;2;21;1;-99;-1;2;1390;-1.30757637490741;1.93555340977244
1669350;537.42;FULL;1;0;5000;11;1;11;1;14;2;4;195;4;7;27;9;-1;2;14;?;1;1;50001;1;30005;3;4;120;64;2;21;1;-99;-1;2;1390;-1.30757637490741;1.93555340977244
1669355;369.34;FULL;1;2;37130;1;1;1;1;14;1;5;220;10;8;39;22;1;2;5;?;1;1;50001;10;30005;3;10;160;81;2;5;2;3;35;2;1471;-1.57417637490742;-0.114446590227566
1669358;369.34;FULL;1;2;37130;1;1;1;1;14;1;5;220;10;8;39;22;1;2;5;?;1;1;50001;10;30005;3;10;160;81;2;5;2;3;35;2;1471;-1.57417637490742;-0.114446590227566
1669359;709;FULL;1;0;20530;1;1;1;5;12;3;5;179;2;7;22;3;-1;1;5;?;1;1;50001;10;30003;3;2;90;55;2;18;1;-99;-1;1;1205;1.60912362509259;-4.14774659022756
1669368;447;FULL;1;1;12500;1;1;1;1;14;2;5;190;10;7;51;31;0;2;9;?;2;1;50001;9;30003;2;10;110;58;2;18;2;25;18;1;1400;-1.41717637490741;0.117853409772437
1669401;424;BASIC;1;2;9820;1;1;1;1;14;3;4;193;5;7;27;9;0;1;11;?;2;1;50001;1;30003;2;5;110;66;2;27;2;-99;24;2;1241;-1.42417637490742;-0.164446590227563
1669407;617.35;BASIC;2;0;16424;1;1;1;1;13;3;5;185;2;7;61;38;-1;6;10;?;1;1;50001;10;30003;2;2;97;63;2;32;1;-99;-1;1;1130;0.509123625092585;1.98555340977244
1669408;617.35;FULL;2;0;16424;1;1;1;1;13;3;5;185;2;7;61;38;-1;6;10;?;1;1;50001;10;30003;2;2;97;63;2;32;1;-99;-1;1;1130;0.509123625092585;1.98555340977244
1669409;382;BASIC;2;0;4500;1;1;1;7;13;1;4;165;7;7;36;7;-1;2;17;?;2;1;50001;1;30003;3;7;75;48;2;12;1;14;-1;2;1160;0.209123625092587;2.51885340977244
1669410;341;BASIC;1;0;18337;1;1;1;1;14;1;5;180;9;7;31;13;-1;2;4;?;1;1;50001;10;30002;2;9;100;64;2;27;1;2;-1;1;1160;2.60912362509259;-0.347746590227565
1669411;617.35;FULL;2;0;16424;1;1;1;1;13;3;5;185;2;7;61;38;-1;6;10;?;1;1;50001;10;30003;2;2;97;63;2;32;1;-99;-1;1;1130;0.509123625092585;1.98555340977244
1669412;382;BASIC;2;0;4500;1;1;1;7;13;1;4;165;7;7;36;7;-1;2;17;?;2;1;50001;1;30003;3;7;75;48;2;12;1;14;-1;2;1160;0.209123625092587;2.51885340977244
1669413;385;BASIC;2;0;11573;1;1;1;1;13;1;5;187;9;7;28;9;-1;1;10;?;2;1;50001;9;30002;2;9;100;63;2;27;1;2;-1;2;1180;2.08962362509259;1.67665340977243
1669414;383;BASIC;1;0;12627;11;11;11;1;13;1;5;178;7;7;49;25;-1;2;10;?;2;1;50001;9;30003;2;7;90;52;2;16;1;21;-1;2;1285;-0.640876374907414;-1.98114659022756
1669415;424;FULL;1;2;9820;1;1;1;1;14;3;4;193;5;7;27;9;0;1;11;?;2;1;50001;1;30003;2;5;110;66;2;27;2;-99;24;2;1241;-1.42417637490742;-0.164446590227563
1669416;424;FULL;1;2;9820;1;1;1;1;14;3;4;193;5;7;27;9;0;1;11;?;2;1;50001;1;30003;2;5;110;66;2;27;2;-99;24;2;1241;-1.42417637490742;-0.164446590227563
1669419;286;FULL;2;0;35285;11;2;11;1;14;1;5;172;7;7;37;13;-1;2;1;?;1;1;50001;10;30002;2;7;85;62;2;27;1;5;-1;2;1029;2.60912362509259;-0.347746590227565
1669533;385;FULL;2;0;11573;1;1;1;1;13;1;5;187;9;7;28;9;-1;1;10;?;2;1;50001;9;30002;2;9;100;63;2;27;1;2;-1;2;1180;2.08962362509259;1.67665340977243
1669534;385;FULL;2;0;11573;1;1;1;1;13;1;5;187;9;7;28;9;-1;1;10;?;2;1;50001;9;30002;2;9;100;63;2;27;1;2;-1;2;1180;2.08962362509259;1.67665340977243
1669546;899;FULL;1;0;21503;1;1;1;-1;14;3;5;208;-1;7;30;12;-1;1;8;?;2;1;50001;9;30005;3;0;150;72;2;-99;1;-99;-1;4;1535;-1.75757637490742;-0.297746590227565
1669587;349;BASIC;1;0;10167;1;1;1;3;12;3;3;169;4;7;30;12;-1;2;9;?;1;1;50001;10;30001;3;4;73;58;2;18;1;-99;-1;2;932;2.30912362509258;-3.36444659022756
1669596;429.06;BASIC;1;0;30545;1;1;1;2;14;2;4;245;5;7;60;42;-1;2;9;?;2;1;50002;1;30006;2;5;218;96;2;5;1;-99;-1;1;1670;0.509123625092585;2.26885340977244
1669616;509;FULL;1;0;26831;1;1;1;5;13;3;5;187;2;8;31;13;-1;1;6;?;2;1;50001;9;30003;2;2;105;56;2;16;1;-99;-1;1;1376;0.242423625092584;2.21885340977244
1669617;509;FULL;1;0;26831;1;1;1;5;13;3;5;187;2;8;31;13;-1;1;6;?;2;1;50001;9;30003;2;2;105;56;2;16;1;-99;-1;1;1376;0.242423625092584;2.21885340977244
1669618;509;FULL;1;0;26831;1;1;1;5;13;3;5;187;2;8;31;13;-1;1;6;?;2;1;50001;9;30003;2;2;105;56;2;16;1;-99;-1;1;1376;0.242423625092584;2.21885340977244
1669622;521;BASIC;2;0;4400;1;1;1;1;15;3;3;174;6;7;23;5;-1;2;13;?;2;1;50001;10;30002;3;5;80;55;2;27;1;-99;-1;1;1075;-0.490876374907415;3.55225340977244
1669630;377;BASIC;1;0;2500;1;1;1;1;12;2;?;215;5;7;35;17;-1;2;17;?;1;1;50001;1;30005;2;5;136;77;2;27;1;14;-1;1;1305;0.00912362509258458;0.318853409772437
1669631;341;BASIC;1;0;18895;1;1;1;1;14;1;5;182;9;7;31;13;-1;2;4;?;1;1;50001;10;30003;2;9;95;53;2;27;1;2;-1;1;1337;-1.44087637490742;-2.36444659022757
1669633;319;FULL;1;0;18895;1;1;1;1;14;1;5;182;9;7;31;13;-1;2;4;?;1;1;50001;10;30003;2;9;95;53;2;27;1;2;-1;1;1337;-1.44087637490742;-2.36444659022757
1669635;319;FULL;1;0;18895;1;1;1;1;14;1;5;182;9;7;31;13;-1;2;4;?;1;1;50001;10;30003;2;9;95;53;2;27;1;2;-1;1;1337;-1.44087637490742;-2.36444659022757
1669636;319;FULL;1;0;18895;1;1;1;1;14;1;5;182;9;7;31;13;-1;2;4;?;1;1;50001;10;30003;2;9;95;53;2;27;1;2;-1;1;1337;-1.44087637490742;-2.36444659022757
1669637;349;FULL;1;0;10167;1;1;1;3;12;3;3;169;4;7;30;12;-1;2;9;?;1;1;50001;10;30001;3;4;73;58;2;18;1;-99;-1;2;932;2.30912362509258;-3.36444659022756
1669639;349;FULL;1;0;10167;1;1;1;3;12;3;3;169;4;7;30;12;-1;2;9;?;1;1;50001;10;30001;3;4;73;58;2;18;1;-99;-1;2;932;2.30912362509258;-3.36444659022756
1669644;429.06;FULL;1;0;30545;1;1;1;2;14;2;4;245;5;7;60;42;-1;2;9;?;2;1;50002;1;30006;2;5;218;96;2;5;1;-99;-1;1;1670;0.509123625092585;2.26885340977244
1669645;521;FULL;2;0;4400;1;1;1;1;15;3;3;174;6;7;23;5;-1;2;13;?;2;1;50001;10;30002;3;5;80;55;2;27;1;-99;-1;1;1075;-0.490876374907415;3.55225340977244
1669646;454;BASIC;2;0;7000;1;1;1;7;12;2;5;175;2;7;28;8;-1;1;14;?;1;1;50001;10;30003;1;2;90;62;2;27;1;-99;-1;2;1075;2.60912362509259;-0.647746590227563
1669648;377;BASIC;1;0;2500;1;1;1;1;12;2;?;215;5;7;35;17;-1;2;17;?;1;1;50001;1;30005;2;5;136;77;2;27;1;14;-1;1;1305;0.00912362509258458;0.318853409772437
1669649;534;BASIC;1;0;18438;1;1;1;1;13;2;5;200;10;7;34;12;-1;1;10;?;1;1;50001;10;30005;3;10;129;75;2;5;1;-99;-1;2;1275;0.159123625092583;4.15225340977243
1669650;1038;BASIC;2;0;5100;1;1;1;-1;13;3;5;155;-1;7;30;0;-1;2;13;?;1;1;50001;10;30002;1;0;60;52;1;-99;1;-99;-1;4;860;-0.640876374907414;-1.98114659022756
1669652;534;FULL;1;0;18438;1;1;1;1;13;2;5;200;10;7;34;12;-1;1;10;?;1;1;50001;10;30005;3;10;129;75;2;5;1;-99;-1;2;1275;0.159123625092583;4.15225340977243
1669653;429.06;FULL;1;0;30545;1;1;1;2;14;2;4;245;5;7;60;42;-1;2;9;?;2;1;50002;1;30006;2;5;218;96;2;5;1;-99;-1;1;1670;0.509123625092585;2.26885340977244
1669654;429.06;FULL;1;0;30545;1;1;1;2;14;2;4;245;5;7;60;42;-1;2;9;?;2;1;50002;1;30006;2;5;218;96;2;5;1;-99;-1;1;1670;0.509123625092585;2.26885340977244
1669710;1038;FULL;2;0;5100;1;1;1;-1;13;3;5;155;-1;7;30;0;-1;2;13;?;1;1;50001;10;30002;1;0;60;52;1;-99;1;-99;-1;4;860;-0.640876374907414;-1.98114659022756
1669717;509;FULL;1;0;26831;1;1;1;5;13;3;5;187;2;8;31;13;-1;1;6;?;2;1;50001;9;30003;2;2;105;56;2;16;1;-99;-1;1;1376;0.242423625092584;2.21885340977244
1669721;389;BASIC;2;0;8010;1;1;1;1;13;1;5;180;4;7;35;10;-1;2;11;?;1;1;50001;9;30003;3;4;98;58;2;10;1;4;-1;1;1250;0.675823625092583;-2.04774659022756
1669722;389;FULL;2;0;8010;1;1;1;1;13;1;5;180;4;7;35;10;-1;2;11;?;1;1;50001;9;30003;3;4;98;58;2;10;1;4;-1;1;1250;0.675823625092583;-2.04774659022756
1669723;389;FULL;2;0;8010;1;1;1;1;13;1;5;180;4;7;35;10;-1;2;11;?;1;1;50001;9;30003;3;4;98;58;2;10;1;4;-1;1;1250;0.675823625092583;-2.04774659022756
1669724;679;BASIC;1;0;26831;1;1;1;5;13;3;5;187;2;8;31;13;-1;1;6;?;2;1;50001;9;30003;2;2;105;56;2;16;1;-99;-1;1;1376;0.242423625092584;2.21885340977244
1669725;482;BASIC;2;1;1700;2;1;2;1;12;3;?;165;10;7;51;20;6;2;19;?;1;1;50001;9;30003;2;10;71;50;2;15;2;24;24;1;1055;0.0924236250925858;1.91885340977244
1669726;482;BASIC;2;1;1700;2;1;2;1;12;3;?;165;10;7;51;20;6;2;19;?;1;1;50001;9;30003;2;10;71;50;2;15;2;24;24;1;1055;0.0924236250925858;1.91885340977244
1669728;366;FULL;1;2;9283;1;1;1;1;14;3;5;171;6;7;27;6;6;2;9;?;1;1;50001;9;30003;3;6;100;63;2;7;2;-99;25;1;1176;-1.10757637490742;1.28555340977244
1669729;366;FULL;1;2;9283;1;1;1;1;14;3;5;171;6;7;27;6;6;2;9;?;1;1;50001;9;30003;3;6;100;63;2;7;2;-99;25;1;1176;-1.10757637490742;1.28555340977244
1669732;366;FULL;1;2;9283;1;1;1;1;14;3;5;171;6;7;27;6;6;2;9;?;1;1;50001;9;30003;3;6;100;63;2;7;2;-99;25;1;1176;-1.10757637490742;1.28555340977244
1669756;379;FULL;1;0;9200;1;1;1;1;13;2;5;192;10;7;57;38;-1;2;12;?;1;1;50001;10;30003;3;10;105;66;2;2;1;24;-1;1;1170;-1.47417637490742;0.00225340977243604
1669844;557;BASIC;1;0;11490;1;1;1;7;15;2;5;174;3;7;30;0;-1;5;10;?;2;1;50001;5;30005;2;0;107;46;2;18;1;-99;-1;1;1743;0.509123625092585;1.98555340977244
1669849;557;FULL;1;0;11490;1;1;1;7;15;2;5;174;3;7;30;0;-1;5;10;?;2;1;50001;5;30005;2;0;107;46;2;18;1;-99;-1;1;1743;0.509123625092585;1.98555340977244
1669852;318;FULL;1;0;5800;1;1;1;1;13;2;5;188;10;7;28;8;?;?;13;?;1;1;50001;9;30005;2;8;110;61;2;27;1;-99;-1;1;1340;-0.690876374907418;-2.83114659022756
1669855;388.58;BASIC;1;0;15717;1;1;1;1;15;2;5;195;10;7;34;15;-1;2;8;?;2;1;50001;9;30005;1;10;120;56;2;17;1;-99;-1;1;1585;1.05912362509258;-1.81444659022756
1669856;369;FULL;1;0;15717;1;1;1;1;15;2;5;195;10;7;34;15;-1;2;8;?;2;1;50001;9;30005;1;10;120;56;2;17;1;-99;-1;1;1585;1.05912362509258;-1.81444659022756
1669859;499;BASIC;1;0;37597;1;1;1;2;14;3;4;205;8;8;61;25;-1;2;5;?;2;1;50001;1;30003;2;8;140;69;2;7;1;-99;-1;2;1503;1.37582362509259;0.0355534097724366
1669888;384;FULL;1;2;17818;2;1;2;4;13;2;5;177;7;8;34;9;7;2;9;?;2;1;50001;9;30003;3;7;105;51;2;2;2;5;32;2;1538;-0.640876374907414;-1.98114659022756
1669889;384;FULL;1;2;17818;2;1;2;4;13;2;5;177;7;8;34;9;7;2;9;?;2;1;50001;9;30003;3;7;105;51;2;2;2;5;32;2;1538;-0.640876374907414;-1.98114659022756
1669893;619;FULL;1;2;37037;1;1;1;7;13;1;5;180;1;7;34;15;8;2;3;?;2;1;50004;10;30002;3;1;135;74;2;2;2;4;33;2;1350;-0.590876374907417;-3.99774659022756
1669894;401;BASIC;2;0;2550;1;1;1;7;13;2;?;190;7;7;35;17;-1;2;15;?;1;1;50001;9;30005;2;7;116;65;2;16;1;13;-1;2;1315;0.509123625092585;1.98555340977244
1669896;467.36;FULL;2;0;46412;1;1;1;1;12;3;4;214;4;7;30;10;-1;1;4;?;1;1;50001;1;30005;2;4;147;79;2;5;1;-99;-1;2;1370;2.04242362509258;1.46885340977244
1669897;467.36;FULL;2;0;46412;1;1;1;1;12;3;4;214;4;7;30;10;-1;1;4;?;1;1;50001;1;30005;2;4;147;79;2;5;1;-99;-1;2;1370;2.04242362509258;1.46885340977244
1669906;297;BASIC;1;2;1925;1;1;1;1;13;2;?;166;7;7;34;15;3;2;15;?;1;1;50001;9;30002;3;7;75;52;2;18;2;14;33;1;1065;-1.49087637490742;-0.964446590227563
1669907;417.9;BASIC;1;0;6200;1;1;1;1;13;2;5;180;10;7;49;29;-1;2;17;?;2;1;50001;5;30005;1;10;110;46;2;21;1;21;-1;1;1775;0.759123625092585;0.835553409772437
1669908;467.36;FULL;2;0;46412;1;1;1;1;12;3;4;214;4;7;30;10;-1;1;4;?;1;1;50001;1;30005;2;4;147;79;2;5;1;-99;-1;2;1370;2.04242362509258;1.46885340977244
1669909;401;BASIC;2;0;2550;1;1;1;7;13;2;?;190;7;7;35;17;-1;2;15;?;1;1;50001;9;30005;2;7;116;65;2;16;1;13;-1;2;1315;0.509123625092585;1.98555340977244
1669911;619;FULL;1;2;37037;1;1;1;7;13;1;5;180;1;7;34;15;8;2;3;?;2;1;50004;10;30002;3;1;135;74;2;2;2;4;33;2;1350;-0.590876374907417;-3.99774659022756
1669912;619;FULL;1;2;37037;1;1;1;7;13;1;5;180;1;7;34;15;8;2;3;?;2;1;50004;10;30002;3;1;135;74;2;2;2;4;33;2;1350;-0.590876374907417;-3.99774659022756
1669914;749;FULL;1;0;29177;1;1;1;-1;13;1;5;177;-1;7;61;43;-1;2;4;?;1;1;50001;10;30003;3;0;100;62;2;-99;1;23;-1;4;1186;-1.71587637490742;0.0605534097724352
1669915;619;FULL;1;2;37037;1;1;1;7;13;1;5;180;1;7;34;15;8;2;3;?;2;1;50004;10;30002;3;1;135;74;2;2;2;4;33;2;1350;-0.590876374907417;-3.99774659022756
1669916;417.9;BASIC;1;0;6200;1;1;1;1;13;2;5;180;10;7;49;29;-1;2;17;?;2;1;50001;5;30005;1;10;110;46;2;21;1;21;-1;1;1775;0.759123625092585;0.835553409772437
1669918;297;BASIC;1;2;1925;1;1;1;1;13;2;?;166;7;7;34;15;3;2;15;?;1;1;50001;9;30002;3;7;75;52;2;18;2;14;33;1;1065;-1.49087637490742;-0.964446590227563
1669924;491;FULL;1;0;57368;11;1;11;6;14;1;5;201;10;7;36;19;-1;2;3;?;1;1;50001;5;30005;2;10;160;69;2;16;1;13;-1;2;1734;0.509123625092585;1.98555340977244
1669927;491;FULL;1;0;57368;11;1;11;6;14;1;5;201;10;7;36;19;-1;2;3;?;1;1;50001;5;30005;2;10;160;69;2;16;1;13;-1;2;1734;0.509123625092585;1.98555340977244
1669929;491;FULL;1;0;57368;11;1;11;6;14;1;5;201;10;7;36;19;-1;2;3;?;1;1;50001;5;30005;2;10;160;69;2;16;1;13;-1;2;1734;0.509123625092585;1.98555340977244
1669931;749;FULL;1;0;29177;1;1;1;-1;13;1;5;177;-1;7;61;43;-1;2;4;?;1;1;50001;10;30003;3;0;100;62;2;-99;1;23;-1;4;1186;-1.71587637490742;0.0605534097724352
1669956;449;FULL;1;0;20018;1;1;1;1;13;1;5;217;5;7;29;11;-1;2;7;?;2;1;50001;10;30005;2;5;150;74;2;2;1;2;-1;2;1503;2.60912362509259;-0.347746590227565
1669970;1530;BASIC;1;0;11100;1;1;1;-1;12;3;5;211;-1;7;18;0;-1;1;13;?;2;1;50002;9;30005;1;0;150;70;2;-99;1;-99;-1;4;1580;-0.540876374907413;-2.81444659022756
1669980;324;FULL;1;0;10400;1;1;1;1;12;2;5;185;10;7;63;44;-1;2;12;?;1;1;50001;10;30003;2;10;110;72;2;7;1;23;-1;1;1130;1.79242362509258;-3.46444659022756
1669981;384;BASIC;1;2;17818;2;1;2;4;13;2;5;177;7;8;34;9;7;2;9;?;2;1;50001;9;30003;3;7;105;51;2;2;2;5;32;2;1538;-0.640876374907414;-1.98114659022756
1669982;269;FULL;1;0;120800;1;1;1;1;13;2;5;186;10;7;60;39;-1;2;0;?;2;1;50004;9;30003;2;10;140;63;2;16;1;-99;-1;1;1661;2.45912362509259;-2.83114659022756
1669983;269;FULL;1;0;120800;1;1;1;1;13;2;5;186;10;7;60;39;-1;2;0;?;2;1;50004;9;30003;2;10;140;63;2;16;1;-99;-1;1;1661;2.45912362509259;-2.83114659022756
1669984;439;FULL;1;0;37597;1;1;1;2;14;3;4;205;8;8;61;25;-1;2;5;?;2;1;50001;1;30003;2;8;140;69;2;7;1;-99;-1;2;1503;1.37582362509259;0.0355534097724366
1669985;269;FULL;1;0;120800;1;1;1;1;13;2;5;186;10;7;60;39;-1;2;0;?;2;1;50004;9;30003;2;10;140;63;2;16;1;-99;-1;1;1661;2.45912362509259;-2.83114659022756
1669990;324;FULL;1;0;10400;1;1;1;1;12;2;5;185;10;7;63;44;-1;2;12;?;1;1;50001;10;30003;2;10;110;72;2;7;1;23;-1;1;1130;1.79242362509258;-3.46444659022756
1669991;269;FULL;1;0;120800;1;1;1;1;13;2;5;186;10;7;60;39;-1;2;0;?;2;1;50004;9;30003;2;10;140;63;2;16;1;-99;-1;1;1661;2.45912362509259;-2.83114659022756
1669992;287.49;BASIC;1;0;120800;1;1;1;1;13;2;5;186;10;7;60;39;-1;2;0;?;2;1;50004;9;30003;2;10;140;63;2;16;1;-99;-1;1;1661;2.45912362509259;-2.83114659022756
1669994;439;FULL;1;0;37597;1;1;1;2;14;3;4;205;8;8;61;25;-1;2;5;?;2;1;50001;1;30003;2;8;140;69;2;7;1;-99;-1;2;1503;1.37582362509259;0.0355534097724366
1669997;749;FULL;1;0;29177;1;1;1;-1;13;1;5;177;-1;7;61;43;-1;2;4;?;1;1;50001;10;30003;3;0;100;62;2;-99;1;23;-1;4;1186;-1.71587637490742;0.0605534097724352
1670029;439;FULL;1;0;37597;1;1;1;2;14;3;4;205;8;8;61;25;-1;2;5;?;2;1;50001;1;30003;2;8;140;69;2;7;1;-99;-1;2;1503;1.37582362509259;0.0355534097724366
1670030;439;FULL;1;0;37597;1;1;1;2;14;3;4;205;8;8;61;25;-1;2;5;?;2;1;50001;1;30003;2;8;140;69;2;7;1;-99;-1;2;1503;1.37582362509259;0.0355534097724366
1670054;411;BASIC;2;0;18630;2;1;1;1;14;3;5;196;10;7;49;32;-1;5;6;?;1;1;50001;10;30003;2;10;143;78;2;21;1;23;-1;1;1355;0.509123625092585;1.98555340977244
1670057;411;FULL;2;0;18630;2;1;1;1;14;3;5;196;10;7;49;32;-1;5;6;?;1;1;50001;10;30003;2;10;143;78;2;21;1;23;-1;1;1355;0.509123625092585;1.98555340977244
1670083;380.84;BASIC;1;0;19328;2;1;1;1;12;2;5;198;10;8;61;43;-1;2;7;?;2;1;50001;9;30003;2;10;150;74;2;29;1;-99;-1;2;1505;0.00912362509258458;0.452253409772435
1670086;380.84;FULL;1;0;19328;2;1;1;1;12;2;5;198;10;8;61;43;-1;2;7;?;2;1;50001;9;30003;2;10;150;74;2;29;1;-99;-1;2;1505;0.00912362509258458;0.452253409772435
1670088;325;FULL;1;0;12818;1;1;1;1;14;1;5;168;10;7;37;19;-1;2;9;?;2;1;50001;9;30003;3;10;80;43;2;12;1;-99;-1;2;1380;0.575823625092582;-1.43114659022756
1670090;325;FULL;1;0;12818;1;1;1;1;14;1;5;168;10;7;37;19;-1;2;9;?;2;1;50001;9;30003;3;10;80;43;2;12;1;-99;-1;2;1380;0.575823625092582;-1.43114659022756
1670092;378.43;BASIC;1;0;2600;2;1;2;1;14;2;?;193;9;7;46;26;-1;2;15;?;1;1;50001;1;30005;2;9;100;58;2;5;1;25;-1;1;1280;-1.87417637490741;0.668853409772435
1670093;540.63;FULL;1;0;6400;1;1;1;1;14;3;5;180;6;7;37;19;-1;2;14;?;2;1;50001;9;30003;4;6;102;55;2;18;1;-99;-1;2;1375;0.342423625092586;2.01885340977244
1670094;380.84;FULL;1;0;19328;2;1;1;1;12;2;5;198;10;8;61;43;-1;2;7;?;2;1;50001;9;30003;2;10;150;74;2;29;1;-99;-1;2;1505;0.00912362509258458;0.452253409772435
1670095;325;FULL;1;0;12818;1;1;1;1;14;1;5;168;10;7;37;19;-1;2;9;?;2;1;50001;9;30003;3;10;80;43;2;12;1;-99;-1;2;1380;0.575823625092582;-1.43114659022756
1670097;466;BASIC;1;0;27697;11;1;11;3;14;2;5;201;7;7;32;14;-1;2;7;?;2;1;50004;9;30005;2;7;140;67;2;15;1;2;-1;2;1554;-1.40757637490741;1.40225340977243
1670100;296;BASIC;1;0;11400;2;1;2;1;13;2;5;201;7;7;29;9;-1;1;12;?;2;1;50001;9;30005;3;7;130;66;2;7;1;-99;-1;2;1462;0.342423625092586;2.01885340977244
1670101;411;FULL;2;0;18630;2;1;1;1;14;3;5;196;10;7;49;32;-1;5;6;?;1;1;50001;10;30003;2;10;143;78;2;21;1;23;-1;1;1355;0.509123625092585;1.98555340977244
1670110;280.05;BASIC;2;0;14223;1;1;1;1;14;1;5;175;6;7;33;6;-1;2;7;?;2;1;50001;10;30002;1;6;90;55;2;16;1;4;-1;1;1220;-1.54087637490741;-1.19774659022756
1670112;280.05;FULL;2;0;14223;1;1;1;1;14;1;5;175;6;7;33;6;-1;2;7;?;2;1;50001;10;30002;1;6;90;55;2;16;1;4;-1;1;1220;-1.54087637490741;-1.19774659022756
1670114;501;BASIC;1;0;7600;1;1;1;1;14;1;5;192;10;7;41;24;-1;2;16;?;2;1;50001;9;30005;3;10;110;64;2;27;1;12;-1;2;1285;-1.80757637490741;2.93555340977244
1670116;364.59;BASIC;2;0;23136;1;1;1;1;14;1;5;200;10;7;35;17;-1;2;7;?;2;1;50001;10;30005;2;10;125;62;2;7;1;5;-1;2;1505;1.14242362509258;0.652253409772435
1670120;389.64;FULL;1;0;31377;2;1;2;1;13;2;5;218;3;7;32;13;-1;2;5;?;2;1;50001;10;30005;2;3;160;70;2;15;1;1;-1;2;1703;-1.44087637490742;0.152253409772435
1670123;359;FULL;2;0;23136;1;1;1;1;14;1;5;200;10;7;35;17;-1;2;7;?;2;1;50001;10;30005;2;10;125;62;2;7;1;5;-1;2;1505;1.14242362509258;0.652253409772435
1670124;389.64;FULL;1;0;31377;2;1;2;1;13;2;5;218;3;7;32;13;-1;2;5;?;2;1;50001;10;30005;2;3;160;70;2;15;1;1;-1;2;1703;-1.44087637490742;0.152253409772435
1670125;389.64;FULL;1;0;31377;2;1;2;1;13;2;5;218;3;7;32;13;-1;2;5;?;2;1;50001;10;30005;2;3;160;70;2;15;1;1;-1;2;1703;-1.44087637490742;0.152253409772435
